invoice_id,issue_date,customer_id,customer_name,item_description,qty,unit_price,total,status
INV-00295,2023/08/28,C-100,Acme Corp,Audit Service,5,2000.00,10000.00,Pending
INV-00296,2023-09-14,C-109,Hooli,Licencia Software,15,$ 5000.00,75000.00,Processing
INV-00297,2023-13-5,C-101,Globex Inc,Cloud Storage,11,20.00,220.00,REFUNDED
,2023-06-23,C-110,Dharma Initiative,Audit Service,17,USD 2000.00,34000.00,Processing
INV-00299,2023-07-23,C-104,Umbrella Corp,Consultoria Data,16,1500.00,24000.00,Processing
INV-00300,05/09/2023,C-109,,Audit Service,4,$ 2000.00,8000.00,Pending
INV-00301,2023-06-06,C-100,Acme Corp,Server Setup,13,$ 1200.50,15606.50,Cancelled
INV-00302,2023-06-12,C-109,Hooli,Front-end dev,11,$ 50.00,550.00,Processing
INV-00303,2023-10-23,C-109,Hooli,Front-end dev,18,50.00,NULL,REFUNDED
INV-00304,2023-09-17,C-101,Globex Inc,Audit Service,17,2000.00,34000.00,Cancelled
INV-00305,2023-03-05,C-100,Acme Corp,Front-end dev,5,USD 50.00,250.00,Processing
INV-00306,2023-08-10,C-105,Stark Ind,Cloud Storage,9,20.00,180.00,REFUNDED
INV-00307,2023/01/03,C-102,Soylent Corp,Audit Service,12,2000.00,24000.00,Processing
INV-00308,11/08/2023,C-105,Stark Ind,Cloud Storage,2,20.00,40.00,Processing
INV-00309,2023-08-16,C-101,Globex Inc,Cloud Storage,19,20.00,380.00,Pending
INV-00310,2023/05/19,C-104,Umbrella Corp,Front-end dev,12,50.00,600.00,Processing
INV-00311,22/12/2023,C-109,HOOLI,Audit Service,13,USD 2000.00,26000.00,Processing
INV-00312,2023-06-04,C-110,Dharma Initiative,API Access,1,500.00,500.00,Processing
INV-00313,2023-11-11,C-110,Dharma Initiative,Mantenimiento,18,100.00,1800.00,Processing
INV-00314,25/01/2023,C-108,Massive Dynamic,Mantenimiento,5,100.00,500.00,Paid
INV-00315,2023-13-4,C-109,HOOLI,Consultoria Data,20,1500.00,30000.00,REFUNDED
INV-00316,15/02/2023,C-105,Stark Ind,Licencia Software,10,5000.00,50000.00,Paid
INV-00317,2023/03/08,C-102,Soylent Corp,Cloud Storage,11,20.00,220.00,REFUNDED
INV-00318,2023/03/01,C-108,Massive Dynamic,Licencia Software,20,5000.00,100000.00,Processing
INV-00319,2023-04-21,C-105,Stark Ind,Mantenimiento,3,100.00,300.00,Processing
INV-00070,2023-12-10,C-110,Dharma Initiative,Consultoria Data,9,1500.00,13500.00,Processing
INV-00321,2023-10-24,C-109,hooli,Cloud Storage,1,20.00,20.00,REFUNDED
INV-00322,2023-07-01,C-101,Globex Inc,API Access,18,500.00,9000.00,Paid
INV-00323,2023/06/28,C-106,Wayne Ent,API Access,19,500.00,9500.00,Cancelled
INV-00324,2023-09-06,C-104,Umbrella Corp,Server Setup,11,1200.50,13205.50,REFUNDED
INV-00177,2023-01-15,C-108,Massive Dynamic,Licencia Software,13,5000.00,65000.00,REFUNDED
INV-00326,02/06/2023,C-103,Initech,Mantenimiento,18,$ 100.00,1800.00,Pending
INV-00327,2023/12/11,C-103,Initech,Front-end dev,4,50.00,200.00,Paid
INV-00328,2023/11/24,C-108,Massive Dynamic,Mantenimiento,19,100.00,1900.00,REFUNDED
INV-00329,2023-03-25,C-106,Wayne Ent,Front-end dev,5,50.00,250.00,REFUNDED
INV-00330,2023-09-12,C-105,stark ind,Consultoria Data,4,1500.00,6000.00,Processing
INV-00331,2023-04-13,C-101,Globex Inc,API Access,15,500.00,7500.00,Paid
INV-00332,2023/12/20,C-106,Wayne Ent,Front-end dev,8,50.00,400.00,Paid
INV-00333,18/01/2023,C-106,Wayne Ent,Server Setup,16,1200.50,19208.00,Paid
INV-00334,2023-12-23,C-108,Massive Dynamic,Front-end dev,15,50.00,750.00,REFUNDED
INV-00335,2023-09-23,C-103,Initech,Consultoria Data,3,1500.00,4500.00,Processing
INV-00336,2023-07-31,C-106,WAYNE ENT,Consultoria Data,11,1500.00,16500.00,REFUNDED
INV-00337,2023-08-13,C-104,Umbrella Corp,Server Setup,8,1200.50,9604.00,Pending
INV-00338,2023-04-22,C-108,Massive Dynamic,API Access,19,500.00,9500.00,Processing
INV-00339,2023-12-31,C-104,Umbrella Corp,Consultoria Data,12,1500.00,18000.00,Paid
INV-00340,2023-12-22,C-110,Dharma Initiative,Licencia Software,4,USD 5000.00,20000.00,Processing
INV-00341,2023-10-27,C-108,massive dynamic,API Access,7,500.00,3500.00,Processing
INV-00342,2023-07-07,C-106,Wayne Ent,Licencia Software,13,5000.00,65000.00,Paid
INV-00343,2023-01-18,C-107,cyberdyne,Server Setup,13,1200.50,15606.50,Pending
INV-00344,28/06/2023,C-110,Dharma Initiative,Server Setup,11,1200.50,13205.50,Processing
INV-00345,2023-12-09,C-109,Hooli,Licencia Software,7,5000.00,35000.00,Pending
INV-00346,2023-07-31,C-106,Wayne Ent,API Access,20,500.00,10000.00,Pending
INV-00347,2023-02-11,C-109,Hooli,Server Setup,10,USD 1200.50,12005.00,Pending
INV-00348,2023-11-30,C-109,Hooli,Licencia Software,6,5000.00,30000.00,Pending
INV-00349,2023-06-09,C-105,Stark Ind,Front-end dev,9,50.00,450.00,Cancelled
INV-00350,2023-12-13,C-109,Hooli,Licencia Software,6,5000.00,29999.00,REFUNDED
INV-00351,2023-09-16,C-109,Hooli,API Access,16,500.00,8000.00,Pending
INV-00352,03/05/2023,C-108,Massive Dynamic,API Access,18,500.00,9000.00,Pending
INV-00353,2023-10-13,C-101,Globex Inc,Front-end dev,14,50.00,700.00,Paid
INV-00354,14/02/2023,C-110,Dharma Initiative,Front-end dev,16,$ 50.00,800.00,Pending
INV-00355,2023/04/08,C-107,CYBERDYNE,Cloud Storage,20,20.00,400.00,Processing
INV-00356,2023-12-05,C-107,Cyberdyne,Consultoria Data,19,1500.00,28500.00,Pending
INV-00357,2023-08-27,C-100,Acme Corp,Consultoria Data,7,1500.00,10500.00,Paid
INV-00358,2023-10-26,C-102,Soylent Corp,Mantenimiento,16,100.00,1600.00,Pending
INV-00359,2023-03-18,C-110,Dharma Initiative,Mantenimiento,6,100.00,600.00,Paid
INV-00360,2023-10-29,C-107,Cyberdyne,Server Setup,17,1200.50,20408.50,REFUNDED
INV-00361,2023-09-26,C-106,Wayne Ent,Front-end dev,20,50.00,1000.00,Processing
INV-00362,2023-10-22,C-107,Cyberdyne,Server Setup,15,1200.50,18007.50,Pending
INV-00363,2023-03-22,C-100,Acme Corp,Front-end dev,8,$ 50.00,400.00,REFUNDED
INV-00364,2023-11-26,C-105,,Front-end dev,20,$ 50.00,1000.00,Cancelled
INV-00365,2023-02-17,C-103,INITECH,Mantenimiento,10,100.00,1000.00,REFUNDED
INV-00366,2023-03-27,C-102,Soylent Corp,Front-end dev,14,50.00,700.00,Pending
INV-00367,2023-04-21,C-103,Initech,Audit Service,2,2000.00,4000.00,REFUNDED
INV-00368,2023-02-14,C-105,Stark Ind,Server Setup,4,1200.50,4802.00,Processing
INV-00369,2023-06-19,C-109,hooli,Licencia Software,14,5000.00,70000.00,Cancelled
INV-00370,2023-04-13,C-106,Wayne Ent,Mantenimiento,1,USD 100.00,100.00,Processing
INV-00371,2023-03-19,C-102,Soylent Corp,API Access,12,500.00,NULL,Processing
INV-00372,2023-03-27,C-108,Massive Dynamic,Front-end dev,10,50.00,500.00,Processing
INV-00373,22/05/2023,C-104,umbrella corp,Licencia Software,11,5000.00,55000.00,REFUNDED
INV-00374,2023-12-21,C-109,hooli,Server Setup,13,1200.50,15606.50,Processing
INV-00375,2023-01-20,C-100,Acme Corp,Cloud Storage,15,USD 20.00,300.00,Cancelled
INV-00376,2023-10-08,C-109,Hooli,Cloud Storage,16,$ 20.00,320.00,Processing
INV-00377,2023-04-15,C-103,initech,Front-end dev,7,50.00,350.00,REFUNDED
INV-00378,2023-07-06,C-101,Globex Inc,Licencia Software,7,5000.00,35000.00,Cancelled
INV-00379,2023-02-04,C-100,Acme Corp,Consultoria Data,9,$ 1500.00,13500.00,Pending
INV-00380,2023-03-17,C-109,Hooli,Consultoria Data,14,1500.00,21000.00,Processing
INV-00381,2023-13-11,C-105,Stark Ind,Cloud Storage,15,20.00,300.00,Cancelled
INV-00382,2023-02-27,C-106,Wayne Ent,Consultoria Data,20,$ 1500.00,30000.00,Processing
INV-00383,2023/11/09,C-107,cyberdyne,Server Setup,5,1200.50,6002.50,Pending
INV-00384,2023-12-18,C-109,Hooli,Mantenimiento,12,100.00,1200.00,Paid
INV-00385,2023-03-25,C-108,Massive Dynamic,Server Setup,2,1200.50,2401.00,REFUNDED
INV-00386,2023-04-11,C-101,,Audit Service,1,2000.00,2000.00,Processing
INV-00387,2023-05-18,C-106,Wayne Ent,Consultoria Data,8,1500.00,12000.00,Cancelled
INV-00388,2023-09-20,C-108,Massive Dynamic,Mantenimiento,2,100.00,200.00,Pending
INV-00389,2023-02-21,C-109,hooli,Front-end dev,7,$ 50.00,350.00,Paid
INV-00390,2023-10-27,C-100,Acme Corp,Cloud Storage,5,20.00,100.00,Processing
INV-00391,2023-05-04,C-110,Dharma Initiative,Cloud Storage,7,20.00,140.00,Cancelled
INV-00392,2023-11-02,C-110,Dharma Initiative,Front-end dev,8,50.00,400.00,Paid
INV-00393,2023-11-30,C-102,Soylent Corp,Cloud Storage,19,$ 20.00,380.00,Pending
INV-00394,2023-04-03,C-108,massive dynamic,Mantenimiento,12,100.00,1200.00,Cancelled
INV-00395,14/08/2023,C-110,Dharma Initiative,API Access,1,USD 500.00,500.00,Cancelled
INV-00396,2023-12-21,C-109,Hooli,Audit Service,12,2000.00,24000.00,Cancelled
INV-00397,2023-02-26,C-104,Umbrella Corp,Front-end dev,18,50.00,900.00,REFUNDED
INV-00398,16/09/2023,C-101,Globex Inc,Front-end dev,8,50.00,400.00,REFUNDED
INV-00399,2023-12-29,C-103,Initech,Cloud Storage,12,USD 20.00,240.00,Cancelled
INV-00400,2023-08-22,C-101,Globex Inc,Cloud Storage,20,20.00,400.00,REFUNDED
INV-00401,2023-13-20,C-110,Dharma Initiative,Cloud Storage,20,20.00,400.00,Cancelled
INV-00402,2023-06-08,C-107,Cyberdyne,Cloud Storage,2,$ 20.00,40.00,Paid
INV-00403,2023-12-22,C-102,Soylent Corp,Audit Service,14,2000.00,NULL,Processing
INV-00404,2023-05-04,C-105,Stark Ind,Server Setup,13,1200.50,15606.50,Cancelled
INV-00405,2023/08/01,C-110,Dharma Initiative,Consultoria Data,7,1500.00,10500.00,Processing
INV-00406,2023-05-31,C-106,Wayne Ent,Consultoria Data,4,1500.00,6000.00,Pending
INV-00407,2023-13-23,C-110,Dharma Initiative,Licencia Software,16,5000.00,80000.00,Cancelled
INV-00408,2023-08-03,C-108,Massive Dynamic,Mantenimiento,8,100.00,800.00,Processing
INV-00409,2023/09/08,C-102,Soylent Corp,Cloud Storage,8,20.00,160.00,Processing
INV-00410,2023-13-12,C-109,Hooli,API Access,4,500.00,2000.00,REFUNDED
INV-00411,2023-06-19,C-106,,Licencia Software,7,5000.00,35000.00,REFUNDED
INV-00412,2023-09-15,C-106,Wayne Ent,Consultoria Data,13,1500.00,19500.00,REFUNDED
INV-00413,2023-04-27,C-105,Stark Ind,Front-end dev,9,$ 50.00,450.00,Pending
INV-00414,2023-11-23,C-101,Globex Inc,Mantenimiento,2,100.00,200.00,Paid
INV-00415,2023/08/28,C-106,Wayne Ent,Server Setup,5,1200.50,6002.50,Processing
INV-00416,2023-05-26,C-103,initech,Front-end dev,5,50.00,250.00,Cancelled
INV-00417,2023-09-13,C-100,Acme Corp,Consultoria Data,4,1500.00,6000.00,Cancelled
INV-00418,24/04/2023,C-100,Acme Corp,Server Setup,9,1200.50,10804.50,REFUNDED
INV-00419,2023-03-03,C-105,Stark Ind,API Access,20,500.00,10000.00,Pending
INV-00420,09/02/2023,C-101,globex inc,Cloud Storage,20,$ 20.00,400.00,REFUNDED
INV-00421,2023/01/25,C-106,wayne ent,Front-end dev,10,50.00,500.00,Processing
INV-00422,2023/04/17,C-109,hooli,Cloud Storage,4,20.00,80.00,REFUNDED
INV-00423,2023-02-27,C-108,,Mantenimiento,17,100.00,1700.00,REFUNDED
INV-00424,2023-08-16,C-107,Cyberdyne,Server Setup,5,$ 1200.50,6002.50,Paid
INV-00425,2023-06-30,C-101,Globex Inc,Front-end dev,2,USD 50.00,100.00,Pending
INV-00426,2023-09-23,C-102,SOYLENT CORP,Licencia Software,2,$ 5000.00,10000.00,REFUNDED
INV-00427,15/01/2023,C-103,Initech,Consultoria Data,16,USD 1500.00,24000.00,REFUNDED
INV-00428,2023-03-19,C-105,Stark Ind,Mantenimiento,7,100.00,700.00,Cancelled
INV-00429,2023-02-22,C-110,Dharma Initiative,Cloud Storage,12,$ 20.00,240.00,Paid
INV-00430,2023-08-29,C-109,Hooli,Server Setup,11,1200.50,13205.50,REFUNDED
INV-00431,16/03/2023,C-108,Massive Dynamic,Consultoria Data,20,$ 1500.00,30000.00,REFUNDED
INV-00432,2023/05/18,C-104,UMBRELLA CORP,Licencia Software,9,5000.00,45000.00,Processing
INV-00433,2023-05-05,C-103,Initech,Mantenimiento,7,100.00,700.00,Cancelled
INV-00434,2023-01-20,C-107,Cyberdyne,Front-end dev,14,50.00,700.00,Pending
INV-00435,2023-01-05,C-102,Soylent Corp,Mantenimiento,11,100.00,1100.00,Cancelled
INV-00436,2023-01-05,C-110,dharma initiative,Mantenimiento,12,100.00,1200.00,Paid
INV-00437,2023-08-15,C-110,Dharma Initiative,Cloud Storage,12,20.00,240.00,Pending
INV-00438,2023-05-30,C-100,Acme Corp,Audit Service,2,2000.00,4000.00,Pending
INV-00439,2023-01-25,C-100,Acme Corp,Front-end dev,4,USD 50.00,200.00,Pending
INV-00440,2023-07-09,C-105,STARK IND,API Access,13,500.00,6500.00,Pending
INV-00441,2023-07-29,C-101,Globex Inc,Front-end dev,12,50.00,600.00,REFUNDED
INV-00442,2023-03-30,C-102,Soylent Corp,Server Setup,15,1200.50,18007.50,Cancelled
INV-00443,2023-12-03,C-108,Massive Dynamic,Front-end dev,11,50.00,550.00,Cancelled
INV-00444,2023-02-23,C-110,Dharma Initiative,Cloud Storage,2,20.00,40.00,Pending
INV-00445,2023-10-15,C-103,Initech,Front-end dev,14,50.00,700.00,Cancelled
INV-00446,2023-04-19,C-100,Acme Corp,Consultoria Data,14,1500.00,21000.00,Processing
INV-00447,2023-08-16,C-109,Hooli,Server Setup,15,1200.50,18007.50,Cancelled
INV-00448,04/10/2023,C-104,Umbrella Corp,Licencia Software,20,5000.00,99999.00,Pending
INV-00449,2023-07-12,C-109,Hooli,Front-end dev,14,50.00,700.00,Cancelled
INV-00450,2023-06-25,C-103,Initech,Consultoria Data,15,$ 1500.00,22500.00,REFUNDED
INV-00451,2023-07-22,C-105,Stark Ind,Server Setup,12,1200.50,14406.00,Cancelled
INV-00452,2023-03-11,C-106,Wayne Ent,Server Setup,8,1200.50,9604.00,Paid
INV-00453,2023-11-16,C-105,Stark Ind,API Access,15,USD 500.00,7500.00,Paid
INV-00454,2023-13-12,C-100,Acme Corp,Cloud Storage,8,20.00,160.00,Pending
INV-00455,2023-06-16,C-100,Acme Corp,Front-end dev,9,50.00,450.00,Paid
INV-00456,2023-03-30,C-103,,Licencia Software,4,5000.00,20000.00,REFUNDED
INV-00457,2023-07-05,C-100,Acme Corp,Server Setup,10,1200.50,12005.00,Cancelled
INV-00458,10/11/2023,C-110,Dharma Initiative,Front-end dev,16,50.00,800.00,Processing
INV-00459,2023-04-07,C-105,Stark Ind,Mantenimiento,3,100.00,NULL,Pending
INV-00460,2023-02-25,C-100,Acme Corp,Server Setup,5,1200.50,6002.50,Processing
INV-00461,2023-08-16,C-107,Cyberdyne,Licencia Software,13,5000.00,65000.00,REFUNDED
INV-00462,2023-03-20,C-107,Cyberdyne,Front-end dev,3,50.00,150.00,Paid
INV-00463,19/05/2023,C-110,Dharma Initiative,Front-end dev,16,50.00,800.00,Pending
INV-00464,06/10/2023,C-109,Hooli,Cloud Storage,20,20.00,400.00,REFUNDED
INV-00465,02/10/2023,C-107,Cyberdyne,Front-end dev,5,50.00,250.00,Cancelled
INV-00466,2023-01-27,C-109,Hooli,Licencia Software,5,5000.00,25000.00,REFUNDED
INV-00467,2023-09-23,C-100,Acme Corp,Consultoria Data,14,1500.00,21000.00,Processing
INV-00468,2023-13-17,C-109,Hooli,Licencia Software,6,5000.00,30000.00,Pending
INV-00469,2023-09-23,C-106,Wayne Ent,Audit Service,8,USD 2000.00,16000.00,REFUNDED
INV-00470,2023-03-29,C-104,Umbrella Corp,Server Setup,9,1200.50,10804.50,Processing
INV-00471,2023-06-15,C-101,Globex Inc,Licencia Software,12,$ 5000.00,60000.00,Cancelled
INV-00472,2023-12-17,C-104,,Cloud Storage,14,USD 20.00,280.00,Processing
INV-00473,2023-12-24,C-104,Umbrella Corp,Server Setup,20,1200.50,24010.00,Cancelled
INV-00474,2023/08/02,C-106,Wayne Ent,Audit Service,3,2000.00,6000.00,Cancelled
INV-00475,2023-05-23,C-103,Initech,Server Setup,20,USD 1200.50,24010.00,REFUNDED
INV-00476,2023/03/28,C-110,,Cloud Storage,18,20.00,360.00,Pending
INV-00477,2023-11-10,C-103,,Mantenimiento,4,$ 100.00,NULL,Processing
INV-00478,2023-06-11,C-107,Cyberdyne,Server Setup,13,1200.50,15606.50,Cancelled
INV-00479,2023-10-26,C-107,CYBERDYNE,Front-end dev,14,50.00,700.00,Cancelled
INV-00480,2023-06-02,C-102,Soylent Corp,Consultoria Data,14,$ 1500.00,21000.00,Pending
INV-00481,03/07/2023,C-100,Acme Corp,API Access,3,500.00,1500.00,REFUNDED
INV-00482,2023-08-04,C-107,,API Access,5,500.00,2500.00,REFUNDED
INV-00483,2023/11/15,C-100,ACME CORP,Mantenimiento,20,100.00,2000.00,Processing
INV-00484,2023-13-11,C-110,Dharma Initiative,Consultoria Data,7,1500.00,10500.00,Pending
INV-00485,2023-13-9,C-103,Initech,Cloud Storage,18,20.00,360.00,Processing
INV-00486,23/11/2023,C-103,Initech,Mantenimiento,12,100.00,NULL,Pending
INV-00487,2023-03-20,C-108,Massive Dynamic,API Access,14,500.00,7000.00,REFUNDED
INV-00488,2023-12-07,C-110,Dharma Initiative,Audit Service,12,2000.00,24000.00,Pending
INV-00489,2023-09-11,C-105,Stark Ind,Licencia Software,8,5000.00,40000.00,Processing
INV-00490,2023-01-05,C-110,Dharma Initiative,Front-end dev,12,50.00,600.00,Pending
INV-00491,2023-03-11,C-109,hooli,API Access,12,500.00,6000.00,Cancelled
INV-00492,07/06/2023,C-102,Soylent Corp,Audit Service,1,$ 2000.00,2000.00,REFUNDED
INV-00493,2023-05-16,C-107,Cyberdyne,Mantenimiento,14,100.00,1400.00,Pending
INV-00494,2023-12-16,C-107,Cyberdyne,Consultoria Data,17,$ 1500.00,25500.00,Pending
INV-00495,2023-09-17,C-108,Massive Dynamic,Front-end dev,18,50.00,900.00,Paid
INV-00496,31/07/2023,C-102,Soylent Corp,Cloud Storage,11,20.00,220.00,Cancelled
INV-00497,2023-12-29,C-108,Massive Dynamic,Server Setup,6,1200.50,7203.00,Pending
INV-00498,2023-04-10,C-104,Umbrella Corp,Mantenimiento,19,100.00,1900.00,Paid
INV-00499,2023-04-08,C-105,Stark Ind,Server Setup,10,1200.50,12005.00,Processing
INV-00500,2023/04/22,C-105,Stark Ind,Mantenimiento,14,100.00,1400.00,Processing
INV-00501,2023-08-18,C-108,Massive Dynamic,Mantenimiento,4,100.00,400.00,Pending
INV-00502,2023-11-20,C-103,Initech,Mantenimiento,5,100.00,500.00,Cancelled
INV-00503,2023-07-11,C-104,Umbrella Corp,Licencia Software,2,5000.00,10000.00,REFUNDED
INV-00504,2023/06/28,C-104,Umbrella Corp,Server Setup,1,1200.50,1200.50,REFUNDED
INV-00505,2023/04/20,C-104,UMBRELLA CORP,Audit Service,1,USD 2000.00,2000.00,Cancelled
INV-00506,2023-13-6,C-103,Initech,Audit Service,17,2000.00,34000.00,Pending
INV-00507,2023-07-21,C-103,Initech,API Access,5,500.00,2500.00,REFUNDED
INV-00508,2023-11-12,C-104,umbrella corp,API Access,1,500.00,500.00,Paid
INV-00509,2023-06-27,C-103,Initech,Server Setup,2,USD 1200.50,2401.00,Cancelled
INV-00510,26/07/2023,C-107,Cyberdyne,Mantenimiento,8,100.00,800.00,Processing
INV-00511,2023-07-22,C-106,Wayne Ent,Licencia Software,2,$ 5000.00,9999.00,Pending
INV-00512,2023-13-16,C-100,Acme Corp,Mantenimiento,4,100.00,400.00,Processing
INV-00513,2023-11-08,C-109,Hooli,API Access,16,500.00,8000.00,REFUNDED
INV-00514,2023-04-11,C-108,Massive Dynamic,Licencia Software,12,5000.00,60000.00,REFUNDED
INV-00515,2023-01-05,C-104,Umbrella Corp,API Access,3,$ 500.00,1500.00,Pending
INV-00516,03/11/2023,C-108,Massive Dynamic,Licencia Software,11,5000.00,55000.00,REFUNDED
INV-00517,2023-03-09,C-110,Dharma Initiative,Licencia Software,8,$ 5000.00,40000.00,Cancelled
INV-00518,2023/12/01,C-102,Soylent Corp,Front-end dev,3,$ 50.00,150.00,Processing
INV-00013,2023-07-13,C-103,Initech,Front-end dev,12,50.00,600.00,Pending
INV-00520,2023-10-01,C-108,Massive Dynamic,Consultoria Data,19,1500.00,28500.00,Paid
INV-00521,2023-04-17,C-105,Stark Ind,Licencia Software,10,USD 5000.00,50000.00,REFUNDED
INV-00522,2023-06-01,C-108,Massive Dynamic,Front-end dev,12,50.00,600.00,Pending
INV-00523,30/01/2023,C-104,umbrella corp,Licencia Software,14,5000.00,70000.00,Processing
INV-00524,2023-12-21,C-110,Dharma Initiative,Mantenimiento,12,100.00,1200.00,Cancelled
INV-00525,2023-08-15,C-103,Initech,Server Setup,15,1200.50,18007.50,Pending
INV-00526,2023-05-14,C-110,dharma initiative,Server Setup,6,1200.50,NULL,Paid
INV-00527,16/08/2023,C-101,Globex Inc,Mantenimiento,4,USD 100.00,400.00,Pending
INV-00528,2023-01-31,C-106,wayne ent,Cloud Storage,15,20.00,300.00,Cancelled
INV-00529,2023-12-01,C-107,Cyberdyne,Mantenimiento,20,100.00,2000.00,Paid
INV-00530,2023-05-10,C-109,Hooli,Front-end dev,12,50.00,600.00,Cancelled
INV-00531,2023-12-25,C-101,Globex Inc,Licencia Software,17,5000.00,85000.00,REFUNDED
INV-00532,2023-05-26,C-100,Acme Corp,Front-end dev,5,50.00,250.00,Pending
INV-00533,2023-09-16,C-109,hooli,Licencia Software,13,$ 5000.00,65000.00,Paid
INV-00483,2023/11/15,C-100,ACME CORP,Mantenimiento,20,100.00,2000.00,Processing
INV-00535,2023-11-06,C-109,Hooli,Mantenimiento,2,100.00,200.00,REFUNDED
INV-00536,2023-01-16,C-107,Cyberdyne,Licencia Software,13,$ 5000.00,65000.00,Pending
,2023-10-19,C-109,hooli,Licencia Software,16,5000.00,80000.00,REFUNDED
INV-00538,2023-12-10,C-102,Soylent Corp,Licencia Software,14,5000.00,70000.00,Paid
INV-00539,2023-09-20,C-102,Soylent Corp,Licencia Software,18,5000.00,90000.00,Pending
INV-00540,2023-03-14,C-110,Dharma Initiative,Cloud Storage,9,20.00,NULL,Paid
INV-00541,2023-06-25,C-102,Soylent Corp,Consultoria Data,1,1500.00,1500.00,Processing
INV-00542,2023-02-08,C-101,Globex Inc,Licencia Software,5,5000.00,25000.00,Processing
INV-00543,2023-13-12,C-103,Initech,Licencia Software,8,5000.00,40000.00,REFUNDED
INV-00544,2023-01-12,C-108,Massive Dynamic,Server Setup,16,1200.50,19208.00,REFUNDED
INV-00545,18/06/2023,C-108,massive dynamic,Front-end dev,16,50.00,800.00,Cancelled
INV-00546,2023-03-03,C-104,Umbrella Corp,Server Setup,14,1200.50,16807.00,Processing
INV-00547,2023/05/21,C-102,Soylent Corp,Licencia Software,5,5000.00,25000.00,Pending
INV-00548,2023/11/13,C-110,Dharma Initiative,Mantenimiento,1,100.00,100.00,Paid
INV-00549,2023-13-7,C-102,Soylent Corp,Licencia Software,10,$ 5000.00,49999.00,REFUNDED
INV-00550,2023-02-27,C-106,Wayne Ent,Audit Service,12,2000.00,24000.00,Paid
INV-00551,2023-05-03,C-100,ACME CORP,API Access,20,500.00,NULL,Pending
INV-00552,2023-11-20,C-106,Wayne Ent,Server Setup,7,1200.50,8403.50,Paid
INV-00553,2023-06-02,C-102,soylent corp,Consultoria Data,8,1500.00,12000.00,Cancelled
INV-00554,2023-13-8,C-104,umbrella corp,Cloud Storage,3,USD 20.00,60.00,Pending
INV-00555,2023-11-03,C-106,wayne ent,Mantenimiento,20,100.00,2000.00,Processing
INV-00556,2023-05-18,C-103,Initech,API Access,14,500.00,NULL,REFUNDED
INV-00557,07/01/2023,C-107,Cyberdyne,API Access,3,500.00,1500.00,REFUNDED
INV-00558,2023-07-19,C-108,Massive Dynamic,Front-end dev,2,$ 50.00,100.00,REFUNDED
INV-00559,2023/06/21,C-110,Dharma Initiative,API Access,9,500.00,4500.00,Cancelled
